,source,target,edge
13725,colchicine,hsa05210,has_pathway
13726,paromomycin,hsa05332,has_pathway
13727,paromomycin,hsa04910,has_pathway
13728,paromomycin,hsa05016,has_pathway
13729,paromomycin,hsa04740,has_pathway
13730,paromomycin,hsa05218,has_pathway
13731,paromomycin,hsa05012,has_pathway
13732,paromomycin,hsa04070,has_pathway
13733,paromomycin,hsa04662,has_pathway
13734,paromomycin,hsa04080,has_pathway
13735,paromomycin,hsa04060,has_pathway
13736,scopolamine,hsa04740,has_pathway
13737,scopolamine,hsa04540,has_pathway
13738,scopolamine,hsa04080,has_pathway
13739,scopolamine,hsa04740,has_pathway
13740,nadolol,hsa04650,has_pathway
13741,nadolol,hsa05010,has_pathway
13742,nadolol,hsa04080,has_pathway
13743,nadolol,hsa04742,has_pathway
13744,nadolol,hsa05131,has_pathway
13745,nadolol,hsa04670,has_pathway
13746,nadolol,hsa04614,has_pathway
13747,nadolol,hsa05016,has_pathway
13748,nadolol,hsa05130,has_pathway
13749,nadolol,hsa04740,has_pathway
13750,nadolol,hsa04514,has_pathway
13751,nadolol,hsa04140,has_pathway
13752,nadolol,hsa04530,has_pathway
13753,nadolol,hsa04630,has_pathway
13754,nadolol,hsa04062,has_pathway
13755,nadolol,hsa04810,has_pathway
13756,nadolol,hsa05012,has_pathway
13757,nadolol,hsa04260,has_pathway
13758,nadolol,hsa04060,has_pathway
13759,nadolol,hsa03010,has_pathway
13760,nadolol,hsa04020,has_pathway
13761,nadolol,hsa03050,has_pathway
13762,nadolol,hsa04610,has_pathway
13763,doxazosin,hsa05322,has_pathway
13764,doxazosin,hsa04664,has_pathway
13765,doxazosin,hsa04370,has_pathway
13766,doxazosin,hsa04350,has_pathway
13767,doxazosin,hsa04912,has_pathway
13768,doxazosin,hsa04730,has_pathway
13769,doxazosin,hsa04270,has_pathway
13770,doxazosin,hsa05332,has_pathway
13771,doxazosin,hsa05320,has_pathway
13772,doxazosin,hsa04740,has_pathway
13773,doxazosin,hsa04060,has_pathway
13774,doxazosin,hsa05330,has_pathway
13775,doxazosin,hsa04940,has_pathway
13776,mometasone,hsa05332,has_pathway
13777,mometasone,hsa04740,has_pathway
13778,mometasone,hsa05322,has_pathway
13779,mometasone,hsa04710,has_pathway
13780,mometasone,hsa04115,has_pathway
13781,mometasone,hsa04010,has_pathway
13782,mometasone,hsa05012,has_pathway
13783,mometasone,hsa04940,has_pathway
13784,mometasone,hsa04115,has_pathway
13785,mometasone,hsa04060,has_pathway
13786,thiamine,hsa03440,has_pathway
13787,thiamine,hsa04662,has_pathway
13788,thiamine,hsa04660,has_pathway
13789,thiamine,hsa04912,has_pathway
13790,aciclovir,hsa05332,has_pathway
13791,aciclovir,hsa05010,has_pathway
13792,aciclovir,hsa05320,has_pathway
13793,aciclovir,hsa04612,has_pathway
13794,aciclovir,hsa05016,has_pathway
13795,aciclovir,hsa04740,has_pathway
13796,aciclovir,hsa04514,has_pathway
13797,aciclovir,hsa05310,has_pathway
13798,aciclovir,hsa05012,has_pathway
13799,aciclovir,hsa05330,has_pathway
13800,aciclovir,hsa04940,has_pathway
13801,aciclovir,hsa05131,has_pathway
13802,aciclovir,hsa05130,has_pathway
13803,aciclovir,hsa04710,has_pathway
13804,daunorubicin,hsa04080,has_pathway
13805,daunorubicin,hsa04670,has_pathway
13806,daunorubicin,hsa05016,has_pathway
13807,daunorubicin,hsa04740,has_pathway
13808,daunorubicin,hsa05322,has_pathway
13809,daunorubicin,hsa04115,has_pathway
13810,daunorubicin,hsa04062,has_pathway
13811,daunorubicin,hsa04260,has_pathway
13812,daunorubicin,hsa04916,has_pathway
13813,daunorubicin,hsa05332,has_pathway
13814,daunorubicin,hsa04650,has_pathway
13815,daunorubicin,hsa04640,has_pathway
13816,daunorubicin,hsa03320,has_pathway
13817,daunorubicin,hsa05010,has_pathway
13818,daunorubicin,hsa04080,has_pathway
13819,daunorubicin,hsa04742,has_pathway
13820,daunorubicin,hsa05320,has_pathway
13821,daunorubicin,hsa04612,has_pathway
13822,daunorubicin,hsa05131,has_pathway
13823,daunorubicin,hsa04670,has_pathway
13824,daunorubicin,hsa05016,has_pathway
13825,daunorubicin,hsa05130,has_pathway
13826,daunorubicin,hsa04740,has_pathway
13827,daunorubicin,hsa04514,has_pathway
13828,daunorubicin,hsa04510,has_pathway
13829,daunorubicin,hsa05340,has_pathway
13830,daunorubicin,hsa04140,has_pathway
13831,daunorubicin,hsa04530,has_pathway
13832,daunorubicin,hsa04664,has_pathway
13833,daunorubicin,hsa05218,has_pathway
13834,daunorubicin,hsa05110,has_pathway
13835,daunorubicin,hsa04512,has_pathway
13836,daunorubicin,hsa04630,has_pathway
13837,daunorubicin,hsa04062,has_pathway
13838,daunorubicin,hsa04810,has_pathway
13839,daunorubicin,hsa05012,has_pathway
13840,daunorubicin,hsa04620,has_pathway
13841,daunorubicin,hsa04260,has_pathway
13842,daunorubicin,hsa04060,has_pathway
13843,daunorubicin,hsa03010,has_pathway
13844,daunorubicin,hsa04020,has_pathway
13845,daunorubicin,hsa03050,has_pathway
13846,daunorubicin,hsa04912,has_pathway
13847,daunorubicin,hsa04730,has_pathway
13848,daunorubicin,hsa04270,has_pathway
13849,daunorubicin,hsa04940,has_pathway
13850,daunorubicin,hsa02010,has_pathway
13851,daunorubicin,hsa04610,has_pathway
13852,benzbromarone,hsa05322,has_pathway
13853,benzbromarone,hsa04710,has_pathway
13854,benzbromarone,hsa04916,has_pathway
13855,benzbromarone,hsa05200,has_pathway
13856,benzbromarone,hsa05210,has_pathway
13857,benzbromarone,hsa05217,has_pathway
13858,paroxetine,hsa04740,has_pathway
13859,paroxetine,hsa04270,has_pathway
13860,paroxetine,hsa04912,has_pathway
13861,metoprolol,hsa05332,has_pathway
13862,metoprolol,hsa04640,has_pathway
13863,metoprolol,hsa05010,has_pathway
13864,metoprolol,hsa05320,has_pathway
13865,metoprolol,hsa04612,has_pathway
13866,metoprolol,hsa05016,has_pathway
13867,metoprolol,hsa04740,has_pathway
13868,metoprolol,hsa05322,has_pathway
13869,metoprolol,hsa05310,has_pathway
13870,metoprolol,hsa03010,has_pathway
13871,metoprolol,hsa05330,has_pathway
13872,metoprolol,hsa04940,has_pathway
13873,metoprolol,hsa05322,has_pathway
13874,metformin,hsa05332,has_pathway
13875,metformin,hsa04120,has_pathway
13876,metformin,hsa04612,has_pathway
13877,metformin,hsa05016,has_pathway
13878,metformin,hsa04740,has_pathway
13879,metformin,hsa04110,has_pathway
13880,metformin,hsa05012,has_pathway
13881,metformin,hsa04260,has_pathway
13882,metformin,hsa04912,has_pathway
13883,metformin,hsa04940,has_pathway
13884,metformin,hsa04080,has_pathway
13885,metformin,hsa04742,has_pathway
13886,metformin,hsa04740,has_pathway
13887,metformin,hsa04514,has_pathway
13888,metformin,hsa05322,has_pathway
13889,metformin,hsa04340,has_pathway
13890,metformin,hsa04062,has_pathway
13891,metformin,hsa05012,has_pathway
13892,metformin,hsa04260,has_pathway
13893,metformin,hsa04060,has_pathway
13894,metformin,hsa03010,has_pathway
13895,metformin,hsa04020,has_pathway
13896,metformin,hsa04940,has_pathway
13897,metformin,hsa04610,has_pathway
13898,kanamycin,hsa05016,has_pathway
13899,kanamycin,hsa04740,has_pathway
13900,kanamycin,hsa05012,has_pathway
13901,kanamycin,hsa04080,has_pathway
13902,kanamycin,hsa05016,has_pathway
13903,kanamycin,hsa04740,has_pathway
13904,kanamycin,hsa05322,has_pathway
13905,kanamycin,hsa04020,has_pathway
13906,doxycycline,hsa05332,has_pathway
13907,doxycycline,hsa04640,has_pathway
13908,doxycycline,hsa05320,has_pathway
13909,doxycycline,hsa05120,has_pathway
13910,doxycycline,hsa05310,has_pathway
13911,doxycycline,hsa04810,has_pathway
13912,doxycycline,hsa03020,has_pathway
13913,doxycycline,hsa05330,has_pathway
13914,doxycycline,hsa04940,has_pathway
13915,doxycycline,hsa05131,has_pathway
13916,doxycycline,hsa05130,has_pathway
13917,doxycycline,hsa05322,has_pathway
13918,doxycycline,hsa04540,has_pathway
13919,doxycycline,hsa05217,has_pathway
13920,troglitazone,hsa04660,has_pathway
13921,troglitazone,hsa04510,has_pathway
13922,troglitazone,hsa05322,has_pathway
13923,troglitazone,hsa05223,has_pathway
13924,troglitazone,hsa04512,has_pathway
13925,troglitazone,hsa04080,has_pathway
13926,rosiglitazone,hsa04910,has_pathway
13927,rosiglitazone,hsa04740,has_pathway
13928,rosiglitazone,hsa05322,has_pathway
13929,rosiglitazone,hsa04530,has_pathway
13930,rosiglitazone,hsa05012,has_pathway
13931,rosiglitazone,hsa04080,has_pathway
13932,rosiglitazone,hsa04740,has_pathway
13933,rosiglitazone,hsa05322,has_pathway
13934,rosiglitazone,hsa05120,has_pathway
13935,rosiglitazone,hsa04370,has_pathway
13936,rosiglitazone,hsa04010,has_pathway
13937,rosiglitazone,hsa04912,has_pathway
13938,rosiglitazone,hsa05210,has_pathway
13939,repaglinide,hsa05332,has_pathway
13940,repaglinide,hsa04640,has_pathway
13941,repaglinide,hsa05320,has_pathway
13942,repaglinide,hsa04612,has_pathway
13943,repaglinide,hsa04740,has_pathway
13944,repaglinide,hsa04514,has_pathway
13945,repaglinide,hsa04360,has_pathway
13946,repaglinide,hsa04210,has_pathway
13947,repaglinide,hsa05310,has_pathway
13948,repaglinide,hsa05330,has_pathway
13949,repaglinide,hsa04940,has_pathway
13950,repaglinide,hsa04080,has_pathway
13951,repaglinide,hsa04740,has_pathway
13952,repaglinide,hsa05322,has_pathway
13953,repaglinide,hsa04060,has_pathway
13954,cefuroxime,hsa04740,has_pathway
13955,cefuroxime,hsa04512,has_pathway
13956,cefuroxime,hsa05016,has_pathway
13957,cefuroxime,hsa04740,has_pathway
13958,cefuroxime,hsa04510,has_pathway
13959,cefuroxime,hsa04920,has_pathway
13960,finasteride,hsa04120,has_pathway
13961,finasteride,hsa05010,has_pathway
13962,finasteride,hsa04910,has_pathway
13963,finasteride,hsa05016,has_pathway
13964,finasteride,hsa04740,has_pathway
13965,finasteride,hsa05322,has_pathway
13966,finasteride,hsa04110,has_pathway
13967,finasteride,hsa04115,has_pathway
13968,finasteride,hsa05012,has_pathway
13969,finasteride,hsa03010,has_pathway
13970,finasteride,hsa05320,has_pathway
13971,memantine,hsa04740,has_pathway
13972,memantine,hsa04130,has_pathway
13973,memantine,hsa03020,has_pathway
13974,irinotecan,hsa04916,has_pathway
13975,irinotecan,hsa04120,has_pathway
13976,irinotecan,hsa05200,has_pathway
13977,irinotecan,hsa04742,has_pathway
13978,irinotecan,hsa04310,has_pathway
13979,irinotecan,hsa05016,has_pathway
13980,irinotecan,hsa04740,has_pathway
13981,irinotecan,hsa05322,has_pathway
13982,irinotecan,hsa04115,has_pathway
13983,irinotecan,hsa05110,has_pathway
13984,irinotecan,hsa04062,has_pathway
13985,irinotecan,hsa05012,has_pathway
13986,irinotecan,hsa04260,has_pathway
13987,irinotecan,hsa04020,has_pathway
13988,irinotecan,hsa04930,has_pathway
13989,irinotecan,hsa03050,has_pathway
13990,irinotecan,hsa05332,has_pathway
13991,irinotecan,hsa04640,has_pathway
13992,irinotecan,hsa03320,has_pathway
13993,irinotecan,hsa05010,has_pathway
13994,irinotecan,hsa04080,has_pathway
13995,irinotecan,hsa04742,has_pathway
13996,irinotecan,hsa05320,has_pathway
13997,irinotecan,hsa04612,has_pathway
13998,irinotecan,hsa05016,has_pathway
13999,irinotecan,hsa04740,has_pathway
14000,irinotecan,hsa04514,has_pathway
14001,irinotecan,hsa05322,has_pathway
14002,irinotecan,hsa04110,has_pathway
14003,irinotecan,hsa05340,has_pathway
14004,irinotecan,hsa05310,has_pathway
14005,irinotecan,hsa04512,has_pathway
14006,irinotecan,hsa04630,has_pathway
14007,irinotecan,hsa05012,has_pathway
14008,irinotecan,hsa04260,has_pathway
14009,irinotecan,hsa04060,has_pathway
14010,irinotecan,hsa03010,has_pathway
14011,irinotecan,hsa04020,has_pathway
14012,irinotecan,hsa03050,has_pathway
14013,irinotecan,hsa05330,has_pathway
14014,irinotecan,hsa04950,has_pathway
14015,irinotecan,hsa04940,has_pathway
14016,irinotecan,hsa05217,has_pathway
14017,irinotecan,hsa02010,has_pathway
14018,irinotecan,hsa04610,has_pathway
14019,trihexyphenidyl,hsa04662,has_pathway
14020,trihexyphenidyl,hsa04740,has_pathway
14021,trihexyphenidyl,hsa05322,has_pathway
14022,trihexyphenidyl,hsa04350,has_pathway
14023,trihexyphenidyl,hsa04010,has_pathway
14024,trihexyphenidyl,hsa05332,has_pathway
14025,trihexyphenidyl,hsa04310,has_pathway
14026,trihexyphenidyl,hsa05330,has_pathway
14027,trihexyphenidyl,hsa05210,has_pathway
14028,trihexyphenidyl,hsa04940,has_pathway
14029,amphotericin b,hsa05332,has_pathway
14030,amphotericin b,hsa05320,has_pathway
14031,amphotericin b,hsa04740,has_pathway
14032,amphotericin b,hsa05310,has_pathway
14033,amphotericin b,hsa04912,has_pathway
14034,amphotericin b,hsa05330,has_pathway
14035,amphotericin b,hsa04730,has_pathway
14036,amphotericin b,hsa04940,has_pathway
14037,amphotericin b,hsa04740,has_pathway
14038,methoxsalen,hsa05222,has_pathway
14039,methoxsalen,hsa05219,has_pathway
14040,methoxsalen,hsa04540,has_pathway
14041,melatonin,hsa05200,has_pathway
14042,melatonin,hsa04740,has_pathway
14043,melatonin,hsa04710,has_pathway
14044,melatonin,hsa03020,has_pathway
14045,bisacodyl,hsa04916,has_pathway
14046,bisacodyl,hsa05010,has_pathway
14047,bisacodyl,hsa04310,has_pathway
14048,bisacodyl,hsa05016,has_pathway
14049,bisacodyl,hsa04740,has_pathway
14050,bisacodyl,hsa05322,has_pathway
14051,bisacodyl,hsa05212,has_pathway
14052,bisacodyl,hsa05215,has_pathway
14053,bisacodyl,hsa04062,has_pathway
14054,bisacodyl,hsa05012,has_pathway
14055,bisacodyl,hsa03010,has_pathway
14056,bisacodyl,hsa05332,has_pathway
14057,bisacodyl,hsa04650,has_pathway
14058,bisacodyl,hsa04640,has_pathway
14059,bisacodyl,hsa05010,has_pathway
14060,bisacodyl,hsa04080,has_pathway
14061,bisacodyl,hsa04742,has_pathway
14062,bisacodyl,hsa05320,has_pathway
14063,bisacodyl,hsa04612,has_pathway
14064,bisacodyl,hsa04670,has_pathway
14065,bisacodyl,hsa05016,has_pathway
14066,bisacodyl,hsa04740,has_pathway
14067,bisacodyl,hsa04514,has_pathway
14068,bisacodyl,hsa04510,has_pathway
14069,bisacodyl,hsa05322,has_pathway
14070,bisacodyl,hsa04530,has_pathway
14071,bisacodyl,hsa04720,has_pathway
14072,bisacodyl,hsa05110,has_pathway
14073,bisacodyl,hsa05310,has_pathway
14074,bisacodyl,hsa04512,has_pathway
14075,bisacodyl,hsa04630,has_pathway
14076,bisacodyl,hsa04062,has_pathway
14077,bisacodyl,hsa04810,has_pathway
14078,bisacodyl,hsa05012,has_pathway
14079,bisacodyl,hsa04260,has_pathway
14080,bisacodyl,hsa04060,has_pathway
14081,bisacodyl,hsa04020,has_pathway
14082,bisacodyl,hsa05330,has_pathway
14083,bisacodyl,hsa04730,has_pathway
14084,bisacodyl,hsa04610,has_pathway
14085,amiodarone,hsa03440,has_pathway
14086,amiodarone,hsa04740,has_pathway
14087,amiodarone,hsa04530,has_pathway
14088,methyldopa,hsa05010,has_pathway
14089,methyldopa,hsa04740,has_pathway
14090,methyldopa,hsa05322,has_pathway
14091,leflunomide,hsa05010,has_pathway
14092,leflunomide,hsa05016,has_pathway
14093,leflunomide,hsa04740,has_pathway
14094,leflunomide,hsa04512,has_pathway
14095,leflunomide,hsa05012,has_pathway
14096,leflunomide,hsa05322,has_pathway
14097,leflunomide,hsa04370,has_pathway
14098,amikacin,hsa04520,has_pathway
14099,amikacin,hsa04740,has_pathway
14100,amikacin,hsa04930,has_pathway
14101,clotrimazole,hsa05332,has_pathway
14102,clotrimazole,hsa05320,has_pathway
14103,clotrimazole,hsa04612,has_pathway
14104,clotrimazole,hsa05016,has_pathway
14105,clotrimazole,hsa04740,has_pathway
14106,clotrimazole,hsa05322,has_pathway
14107,clotrimazole,hsa04080,has_pathway
14108,clotrimazole,hsa04740,has_pathway
14109,clotrimazole,hsa04010,has_pathway
14110,clotrimazole,hsa05012,has_pathway
14111,clotrimazole,hsa04912,has_pathway
14112,decitabine,hsa04740,has_pathway
14113,decitabine,hsa05322,has_pathway
14114,topiramate,hsa05200,has_pathway
14115,topiramate,hsa04310,has_pathway
14116,topiramate,hsa05210,has_pathway
14117,topiramate,hsa05217,has_pathway
14118,cetirizine,hsa05332,has_pathway
14119,cetirizine,hsa04640,has_pathway
14120,cetirizine,hsa05320,has_pathway
14121,cetirizine,hsa04612,has_pathway
14122,cetirizine,hsa05310,has_pathway
14123,cetirizine,hsa03020,has_pathway
14124,cetirizine,hsa05330,has_pathway
14125,cetirizine,hsa04940,has_pathway
14126,cetirizine,hsa05332,has_pathway
14127,cetirizine,hsa04080,has_pathway
14128,cetirizine,hsa04612,has_pathway
14129,cetirizine,hsa05322,has_pathway
14130,cetirizine,hsa05212,has_pathway
14131,cetirizine,hsa05215,has_pathway
14132,cetirizine,hsa05310,has_pathway
14133,cetirizine,hsa04060,has_pathway
14134,cetirizine,hsa05330,has_pathway
14135,cetirizine,hsa04730,has_pathway
14136,cetirizine,hsa05222,has_pathway
14137,cetirizine,hsa04940,has_pathway
14138,vorinostat,hsa05010,has_pathway
14139,vorinostat,hsa04080,has_pathway
14140,vorinostat,hsa04742,has_pathway
14141,vorinostat,hsa04740,has_pathway
14142,vorinostat,hsa05322,has_pathway
14143,vorinostat,hsa04062,has_pathway
14144,vorinostat,hsa05012,has_pathway
14145,vorinostat,hsa04260,has_pathway
14146,vorinostat,hsa04060,has_pathway
14147,vorinostat,hsa03010,has_pathway
14148,vorinostat,hsa03050,has_pathway
14149,vorinostat,hsa05332,has_pathway
14150,vorinostat,hsa04650,has_pathway
14151,vorinostat,hsa04640,has_pathway
14152,vorinostat,hsa05010,has_pathway
14153,vorinostat,hsa04080,has_pathway
14154,vorinostat,hsa05320,has_pathway
14155,vorinostat,hsa04612,has_pathway
14156,vorinostat,hsa05131,has_pathway
14157,vorinostat,hsa04670,has_pathway
14158,vorinostat,hsa05016,has_pathway
14159,vorinostat,hsa05130,has_pathway
14160,vorinostat,hsa04740,has_pathway
14161,vorinostat,hsa04514,has_pathway
14162,vorinostat,hsa05340,has_pathway
14163,vorinostat,hsa04210,has_pathway
14164,vorinostat,hsa04530,has_pathway
14165,vorinostat,hsa05110,has_pathway
14166,vorinostat,hsa04810,has_pathway
14167,vorinostat,hsa05012,has_pathway
14168,vorinostat,hsa04260,has_pathway
14169,vorinostat,hsa04060,has_pathway
14170,vorinostat,hsa03010,has_pathway
14171,vorinostat,hsa04020,has_pathway
14172,vorinostat,hsa03050,has_pathway
14173,vorinostat,hsa05330,has_pathway
14174,vorinostat,hsa04940,has_pathway
14175,vorinostat,hsa05220,has_pathway
14176,vorinostat,hsa04610,has_pathway
14177,probenecid,hsa04740,has_pathway
14178,probenecid,hsa05322,has_pathway
14179,probenecid,hsa03020,has_pathway
14180,probenecid,hsa03320,has_pathway
14181,probenecid,hsa04080,has_pathway
14182,probenecid,hsa04740,has_pathway
14183,probenecid,hsa05322,has_pathway
14184,probenecid,hsa04060,has_pathway
14185,probenecid,hsa03010,has_pathway
14186,probenecid,hsa04020,has_pathway
14187,probenecid,hsa04940,has_pathway
14188,probenecid,hsa04610,has_pathway
14189,selegiline,hsa04330,has_pathway
14190,selegiline,hsa05016,has_pathway
14191,selegiline,hsa04740,has_pathway
14192,selegiline,hsa04920,has_pathway
14193,selegiline,hsa04010,has_pathway
14194,omeprazole,hsa05211,has_pathway
